root,tail,path,prob
CTIKG#Software,CTIKG#Tool,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool']",1.0
CTIKG#Software,owl#intersectionOf,"['CTIKG#Software', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",1.0
CTIKG#Software,CTIKG#Vulnerability,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability']",1.0
CTIKG#Software,CTIKG#targets,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#Software,CTIKG#ApplicablePlatforms,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms']",0.5
CTIKG#Software,CTIKG#based-on,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",1.0
CTIKG#Software,CTIKG#Vulnerability,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability']",0.125
CTIKG#Software,CTIKG#has,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",0.5
CTIKG#Software,CTIKG#Weakness,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness']",0.015625
CTIKG#Software,CTIKG#derived-from,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.125
CTIKG#Software,CTIKG#ApplicablePlatforms,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms']",0.001953125
CTIKG#Software,CTIKG#based-on,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.015625
CTIKG#Software,CTIKG#Weakness,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Weakness']",0.0001220703125
CTIKG#Software,CTIKG#has,"['CTIKG#Software', ('owl#intersectionOf', 1.0), 'CTIKG#Tool', ('CTIKG#targets', 1.0), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.5), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.25), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",0.001953125
CTIKG#Software,CTIKG#Weakness,['CTIKG#Weakness'],0.25
CTIKG#Software,CTIKG#Weakness,['CTIKG#Weakness'],0.5
CTIKG#ThreatActor,CTIKG#ThreatActor,['CTIKG#ThreatActor'],1
CTIKG#ThreatActor,CTIKG#Tool,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool']",0.25
CTIKG#ThreatActor,CTIKG#uses,"['CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",1.0
CTIKG#ThreatActor,CTIKG#Vulnerability,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability']",0.0625
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.25
CTIKG#ThreatActor,CTIKG#ApplicablePlatforms,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms']",0.0078125
CTIKG#ThreatActor,CTIKG#based-on,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.0625
CTIKG#ThreatActor,CTIKG#Vulnerability,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability']",0.00048828125
CTIKG#ThreatActor,CTIKG#has,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Vulnerability']",0.0078125
CTIKG#ThreatActor,CTIKG#Weakness,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness']",1.52587890625e-05
CTIKG#ThreatActor,CTIKG#derived-from,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",0.00048828125
CTIKG#ThreatActor,CTIKG#ApplicablePlatforms,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms']",4.76837158203125e-07
CTIKG#ThreatActor,CTIKG#based-on,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",1.52587890625e-05
CTIKG#ThreatActor,CTIKG#Weakness,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.015625), 'CTIKG#Weakness']",7.450580596923828e-09
CTIKG#ThreatActor,CTIKG#has,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#Tool', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability', ('CTIKG#based-on', 0.125), 'CTIKG#ApplicablePlatforms', ('CTIKG#has', 0.0625), 'CTIKG#Vulnerability', ('CTIKG#derived-from', 0.03125), 'CTIKG#Weakness', ('CTIKG#based-on', 0.03125), 'CTIKG#ApplicablePlatforms', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",4.76837158203125e-07
CTIKG#ThreatActor,CTIKG#Weakness,"['CTIKG#ThreatActor', ('CTIKG#has', 0.0625), 'CTIKG#Weakness']",0.0625
CTIKG#ThreatActor,CTIKG#has,"['CTIKG#ThreatActor', ['CTIKG#has', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#ThreatActor,CTIKG#Weakness,"['CTIKG#ThreatActor', ('CTIKG#derived-from', 0.125), 'CTIKG#Weakness']",0.125
CTIKG#ThreatActor,CTIKG#derived-from,"['CTIKG#ThreatActor', ['CTIKG#derived-from', 1.0], 'CTIKG#Weakness']",1.0
CTIKG#ThreatActor,CTIKG#Vulnerability,"['CTIKG#ThreatActor', ('CTIKG#targets', 0.25), 'CTIKG#Vulnerability']",0.25
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",1.0
CTIKG#ThreatActor,CTIKG#AttackPattern,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern']",0.25
CTIKG#ThreatActor,CTIKG#uses,"['CTIKG#ThreatActor', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",1.0
CTIKG#ThreatActor,CTIKG#Vulnerability,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Vulnerability']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.25
CTIKG#ThreatActor,CTIKG#Tool,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Tool']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#uses,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Tool']",0.25
CTIKG#ThreatActor,CTIKG#Software,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Software']",0.25
CTIKG#ThreatActor,CTIKG#Tool,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software', ('owl#intersectionOf', 0.027777777777777776), 'CTIKG#Tool']",0.00019290123456790122
CTIKG#ThreatActor,owl#intersectionOf,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#targets', 0.027777777777777776), 'CTIKG#Software', ['owl#intersectionOf', 1.0], 'CTIKG#Tool']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#Malware,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#uses,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ['CTIKG#uses', 1.0], 'CTIKG#Malware']",0.25
CTIKG#ThreatActor,CTIKG#Vulnerability,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#targets', 0.003472222222222222), 'CTIKG#Vulnerability']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ['CTIKG#targets', 1.0], 'CTIKG#Vulnerability']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#ApplicablePlatforms,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#based-on', 0.003472222222222222), 'CTIKG#ApplicablePlatforms']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#based-on,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ['CTIKG#based-on', 1.0], 'CTIKG#ApplicablePlatforms']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#Malware,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#variant-of,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ['CTIKG#variant-of', 1.0], 'CTIKG#Malware']",0.006944444444444444
CTIKG#ThreatActor,CTIKG#Software,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('owl#disjointWith', 0.00043402777777777775), 'CTIKG#Software']",1.0465561771262002e-08
CTIKG#ThreatActor,owl#disjointWith,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['owl#disjointWith', 1.0], 'CTIKG#Software']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#AttackPattern,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern']",1.0465561771262002e-08
CTIKG#ThreatActor,CTIKG#uses,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#uses', 1.0], 'CTIKG#AttackPattern']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#Weakness,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#targets', 4.8225308641975306e-05), 'CTIKG#Weakness']",5.047049465307678e-13
CTIKG#ThreatActor,CTIKG#targets,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ['CTIKG#targets', 1.0], 'CTIKG#Weakness']",1.0465561771262002e-08
CTIKG#ThreatActor,CTIKG#AttackPattern,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern']",5.047049465307678e-13
CTIKG#ThreatActor,CTIKG#revoked-by,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ['CTIKG#revoked-by', 1.0], 'CTIKG#AttackPattern']",1.0465561771262002e-08
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData']",2.7043946466197694e-18
CTIKG#ThreatActor,CTIKG#subtechnique-of,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",5.047049465307678e-13
CTIKG#ThreatActor,CTIKG#AttackPattern,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern']",1.4491140724771568e-23
CTIKG#ThreatActor,CTIKG#indicates,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ['CTIKG#indicates', 1.0], 'CTIKG#AttackPattern']",2.7043946466197694e-18
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ('CTIKG#affects', 5.953741807651272e-07), 'CTIKG#ObservedData']",8.627651037363044e-30
CTIKG#ThreatActor,CTIKG#affects,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",1.4491140724771568e-23
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ('CTIKG#requires', 5.953741807651272e-07), 'CTIKG#ObservedData']",8.627651037363044e-30
CTIKG#ThreatActor,CTIKG#requires,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#uses', 0.00043402777777777775), 'CTIKG#AttackPattern', ('CTIKG#revoked-by', 4.8225308641975306e-05), 'CTIKG#AttackPattern', ('CTIKG#subtechnique-of', 5.358367626886145e-06), 'CTIKG#ObservedData', ('CTIKG#indicates', 5.358367626886145e-06), 'CTIKG#AttackPattern', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",1.4491140724771568e-23
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#affects', 5.358367626886145e-06), 'CTIKG#ObservedData']",1.2920446631187657e-10
CTIKG#ThreatActor,CTIKG#affects,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#requires', 5.358367626886145e-06), 'CTIKG#ObservedData']",1.2920446631187657e-10
CTIKG#ThreatActor,CTIKG#requires,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#subtechnique-of', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#ThreatActor,CTIKG#subtechnique-of,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#subtechnique-of', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#affects', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#ThreatActor,CTIKG#affects,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#affects', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#ObservedData,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#requires', 4.8225308641975306e-05), 'CTIKG#ObservedData']",1.162840196806889e-09
CTIKG#ThreatActor,CTIKG#requires,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#requires', 1.0], 'CTIKG#ObservedData']",2.4112654320987653e-05
CTIKG#ThreatActor,CTIKG#Tool,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ('CTIKG#downloads', 0.00043402777777777775), 'CTIKG#Tool']",1.0465561771262002e-08
CTIKG#ThreatActor,CTIKG#downloads,"['CTIKG#ThreatActor', ('CTIKG#uses', 0.25), 'CTIKG#AttackPattern', ('CTIKG#uses', 0.027777777777777776), 'CTIKG#Malware', ('CTIKG#variant-of', 0.003472222222222222), 'CTIKG#Malware', ['CTIKG#downloads', 1.0], 'CTIKG#Tool']",2.4112654320987653e-05
